frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,udp.length
1774114864.948544000,0.028330000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774114864.949537000,0.000993000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774114879.214015000,0.003398000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2301,312,,
1774114879.240676000,0.026661000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774114879.466090000,0.008580000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2268,,,
1774114882.030262000,0.034887000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2332,314,,
1774114882.057503000,0.021691000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774114882.069151000,0.011648000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2299,,,
1774114885.452480000,0.016922000,667,192.168.0.200,54.75.203.10,6,255,653,613,0x0018,19,52536,443,,,,1885,608,,
1774114885.480062000,0.001834000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114885.481257000,0.001195000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114885.483597000,0.002340000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,1747,,,
1774114886.020090000,0.086921000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114886.319179000,0.087621000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114886.629715000,0.000577000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114886.924063000,0.007831000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114887.218103000,0.072739000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114887.514145000,0.044094000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114887.815091000,0.035451000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114888.116179000,0.106090000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114891.692735000,0.000385000,372,192.168.0.47,52.49.92.112,6,255,358,318,0x0018,71,52433,443,,,,1938,313,,
1774114891.719486000,0.026751000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774114891.940426000,0.110920000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1905,,,
1774114892.675632000,0.003085000,123,192.168.0.200,54.75.203.10,6,255,109,69,0x0018,19,52536,443,,,,1747,64,,
1774114892.700337000,0.000997000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114892.703991000,0.003559000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2920,,,
1774114895.446373000,0.000926000,315,192.168.0.200,54.75.203.10,6,255,301,261,0x0018,19,52536,443,,,,2920,256,,
1774114895.472153000,0.025780000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114895.610910000,0.036382000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2851,,,
1774114896.160897000,0.010956000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2299,313,,
1774114896.187430000,0.023978000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774114896.404355000,0.000030000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2266,,,
1774114898.919759000,0.031829000,371,192.168.0.47,52.49.92.112,6,255,357,317,0x0018,71,52433,443,,,,1905,312,,
1774114898.948366000,0.000302000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774114899.190605000,0.074704000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1872,,,
1774114903.499943000,0.001692000,85,192.168.0.52,3.248.160.245,6,255,71,31,0x0018,10,52433,443,,,,2268,26,,
1774114903.525953000,0.026010000,85,3.248.160.245,192.168.0.52,6,115,71,31,0x0018,10,443,52433,,,,64032,26,,
1774114903.714960000,0.016017000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2237,,,
1774114919.949976000,0.065323000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774114919.976390000,0.026414000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774114919.979360000,0.002970000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774114924.373204000,0.002936000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2237,312,,
1774114924.416328000,0.043124000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774114924.524132000,0.033383000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2204,,,
1774114948.261912000,0.089065000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114948.558881000,0.003489000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114948.862515000,0.076249000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114949.164550000,0.036541000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114949.476726000,0.000000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114949.766778000,0.022183000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114950.070590000,0.002416000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114950.369912000,0.002707000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774114954.276642000,0.102426000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2266,314,,
1774114954.305310000,0.003452000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774114954.414955000,0.043810000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2233,,,
1774114954.471665000,0.001841000,371,192.168.0.47,52.49.92.112,6,255,357,317,0x0018,71,52433,443,,,,1872,312,,
1774114954.501219000,0.001280000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774114954.719928000,0.010383000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1839,,,
1774114955.278806000,0.002444000,370,192.168.0.47,52.49.92.112,6,255,356,316,0x0018,71,52433,443,,,,1839,311,,
1774114955.302036000,0.000977000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774114955.391532000,0.089496000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2204,313,,
1774114955.419537000,0.011735000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774114955.534923000,0.016011000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1806,,,
1774114955.551989000,0.017066000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2171,,,
1774114964.412779000,0.001198000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2233,313,,
1774114964.439935000,0.016339000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774114964.668044000,0.013824000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2200,,,
1774114974.655840000,0.012244000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2171,312,,
1774114974.692679000,0.036839000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774114974.949268000,0.000619000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2138,,,
1774114975.205990000,0.077572000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774114975.234800000,0.014280000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774114975.238724000,0.003924000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774114994.799502000,0.069673000,667,192.168.0.200,54.75.203.10,6,255,653,613,0x0018,19,52536,443,,,,2851,608,,
1774114994.826054000,0.026552000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114994.828228000,0.002174000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774114994.830458000,0.002230000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2713,,,
1774115004.797781000,0.003393000,315,192.168.0.200,54.75.203.10,6,255,301,261,0x0018,19,52536,443,,,,2713,256,,
1774115004.825254000,0.027473000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774115004.899678000,0.074424000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2644,,,
1774115011.218852000,0.022979000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115011.513921000,0.005679000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115011.519078000,0.001177000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2200,314,,
1774115011.546249000,0.021829000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115011.760185000,0.050029000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2167,,,
1774115011.811134000,0.050949000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115012.119644000,0.000392000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115012.423325000,0.073049000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115012.716243000,0.020999000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115013.037881000,0.000001000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115013.333989000,0.055168000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115019.796505000,0.062853000,85,192.168.0.47,52.49.92.112,6,255,71,31,0x0018,71,52433,443,,,,1806,26,,
1774115019.822189000,0.025684000,85,52.49.92.112,192.168.0.47,6,115,71,31,0x0018,71,443,52433,,,,64032,26,,
1774115020.036960000,0.074365000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1775,,,
1774115020.827178000,0.009661000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,81,52433,443,,,,2167,26,,
1774115020.853147000,0.005337000,85,52.50.169.45,192.168.0.59,6,115,71,31,0x0018,81,443,52433,,,,64108,26,,
1774115021.010371000,0.133182000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2136,,,
1774115026.554579000,0.023893000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2138,312,,
1774115026.579640000,0.019885000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115026.650263000,0.062042000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2136,313,,
1774115026.676157000,0.019162000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115026.704286000,0.000895000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2105,,,
1774115026.800460000,0.007686000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2103,,,
1774115030.243356000,0.000000000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774115030.269571000,0.026177000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774115030.272691000,0.003120000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774115047.154069000,0.016181000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2105,313,,
1774115047.183373000,0.029304000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115047.205454000,0.022081000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2072,,,
1774115064.442960000,0.014656000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2072,312,,
1774115064.471293000,0.007407000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115064.706441000,0.012788000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2039,,,
1774115073.031346000,0.006709000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115073.334514000,0.042644000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115073.635510000,0.054194000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115073.932580000,0.101690000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115074.233476000,0.018460000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115074.535461000,0.088185000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115074.840629000,0.131543000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115075.141476000,0.007748000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115080.929948000,0.036587000,369,192.168.0.47,52.49.92.112,6,255,355,315,0x0018,71,52433,443,,,,1775,310,,
1774115080.956395000,0.026447000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774115081.088476000,0.009733000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1742,,,
1774115085.339711000,0.000487000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774115085.373205000,0.001588000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774115085.375885000,0.002452000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774115092.708628000,0.048113000,123,192.168.0.200,54.75.203.10,6,255,109,69,0x0018,19,52536,443,,,,2644,64,,
1774115092.734088000,0.025460000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774115092.778056000,0.015450000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2103,314,,
1774115092.805852000,0.018437000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115092.940186000,0.055614000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2575,,,
1774115093.052081000,0.035149000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2070,,,
1774115099.903523000,0.003476000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2070,313,,
1774115099.989727000,0.008878000,60,52.50.169.45,192.168.0.59,6,115,40,0,0x0010,81,443,52433,,,,64108,,,
1774115100.093720000,0.004707000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115100.164263000,0.048975000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2037,,,
1774115103.538643000,0.013438000,85,192.168.0.52,3.248.160.245,6,255,71,31,0x0018,10,52433,443,,,,2039,26,,
1774115103.564012000,0.012503000,85,3.248.160.245,192.168.0.52,6,115,71,31,0x0018,10,443,52433,,,,64032,26,,
1774115103.706724000,0.091147000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2008,,,
1774115134.063896000,0.121520000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115134.376338000,0.000558000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115134.664919000,0.050541000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115134.958921000,0.116294000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115135.254841000,0.015729000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115135.551838000,0.024037000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115135.856897000,0.066926000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115136.156134000,0.061745000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115136.726456000,0.002870000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2008,313,,
1774115136.753808000,0.027352000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115136.975491000,0.070998000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,1975,,,
1774115140.374914000,0.010637000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774115140.400931000,0.026017000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774115140.401865000,0.000934000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774115143.179383000,0.074647000,369,192.168.0.47,52.49.92.112,6,255,355,315,0x0018,71,52433,443,,,,1742,310,,
1774115143.207404000,0.025094000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774115143.304099000,0.000321000,369,192.168.0.47,52.49.92.112,6,255,355,315,0x0018,71,52433,443,,,,1709,310,,
1774115143.304206000,0.000107000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2920,,,
1774115143.328326000,0.022900000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774115143.386389000,0.042444000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2887,,,
1774115150.972012000,0.064776000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,1975,312,,
1774115150.999313000,0.024656000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115151.226031000,0.091696000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,1942,,,
1774115161.030407000,0.005576000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2037,314,,
1774115161.056675000,0.011516000,60,52.50.169.45,192.168.0.59,6,115,40,0,0x0010,81,443,52433,,,,64108,,,
1774115161.058625000,0.001950000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115161.185683000,0.090223000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2004,,,
1774115171.172731000,0.019295000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2004,313,,
1774115171.200350000,0.010748000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774115171.436709000,0.006849000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,1971,,,
1774115179.038252000,0.127352000,667,192.168.0.200,54.75.203.10,6,255,653,613,0x0018,19,52536,443,,,,2575,608,,
1774115179.066524000,0.028272000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774115179.067948000,0.001424000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774115179.069979000,0.002031000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2437,,,
1774115189.024942000,0.000025000,315,192.168.0.200,54.75.203.10,6,255,301,261,0x0018,19,52536,443,,,,2437,256,,
1774115189.051021000,0.026079000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774115189.225010000,0.171487000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2368,,,
1774115195.404612000,0.151582000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774115195.475860000,0.022249000,66,54.75.203.10,192.168.0.55,6,115,52,0,0x0010,5,443,52702,,,,503,,,
1774115195.477535000,0.001675000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774115195.478500000,0.000162000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774115197.159350000,0.055890000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115197.411911000,0.002876000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,1942,312,,
1774115197.439109000,0.027198000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774115197.455337000,0.016228000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115197.506142000,0.050805000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,1909,,,
1774115197.769472000,0.000001000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115198.057478000,0.046745000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115198.356503000,0.110217000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115198.656405000,0.047437000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115198.960389000,0.026112000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115199.264509000,0.075078000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774115219.835892000,0.017722000,85,192.168.0.47,52.49.92.112,6,255,71,31,0x0018,71,52433,443,,,,2887,26,,
1774115219.863616000,0.018816000,85,52.49.92.112,192.168.0.47,6,115,71,31,0x0018,71,443,52433,,,,64032,26,,
1774115219.887846000,0.024230000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2856,,,
1774115220.868005000,0.042646000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,81,52433,443,,,,1971,26,,
1774115220.894991000,0.026986000,85,52.50.169.45,192.168.0.59,6,115,71,31,0x0018,81,443,52433,,,,64108,26,,
1774115220.937211000,0.042220000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,1940,,,
1774115235.233854000,0.082928000,370,192.168.0.47,52.49.92.112,6,255,356,316,0x0018,71,52433,443,,,,2856,311,,
1774115235.260220000,0.026366000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774115235.438939000,0.064031000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2823,,,
1774115244.300088000,0.003290000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,1940,314,,
1774115244.325754000,0.019469000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
