frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.time_relative,tcp.stream,tcp.analysis.ack_rtt,tcp.time_delta,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,tls.record.content_type,udp.length
1776412162.402085000,0.000001000,2922,98.82.156.168,192.168.0.35,6,244,2908,2856,0x0018,0.235329000,214,,0.000001000,443,57648,,,,501,112,2,22,
1776412162.402358000,0.000273000,1306,98.82.156.168,192.168.0.35,6,244,1292,1240,0x0018,0.235602000,214,,0.000273000,443,57648,,,,501,,,,
1776412162.405082000,0.002724000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.238326000,214,0.002997000,0.002724000,57648,443,,,,501,,,,
1776412162.405181000,0.000099000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.238425000,214,0.003096000,0.000099000,57648,443,,,,546,,,,
1776412162.405181000,0.000000000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.238425000,214,0.002823000,0.000000000,57648,443,,,,591,,,,
1776412162.405816000,0.000635000,487,98.82.156.168,192.168.0.35,6,244,473,421,0x0018,0.239060000,214,,0.000635000,443,57648,,,,501,4081\,300\,4,11\,12\,14,22\,22\,22,
1776412162.408007000,0.002191000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.241251000,214,0.002191000,0.002191000,57648,443,,,,635,,,,
1776412162.450289000,0.042282000,108,192.168.0.35,98.82.156.168,6,64,94,42,0x0018,0.283533000,214,,0.042282000,57648,443,,,,635,37,16,22,
1776412162.450723000,0.000434000,72,192.168.0.35,98.82.156.168,6,64,58,6,0x0018,0.283967000,214,,0.000434000,57648,443,,,,635,1,,20,
1776412162.451022000,0.000299000,111,192.168.0.35,98.82.156.168,6,64,97,45,0x0018,0.284266000,214,,0.000299000,57648,443,,,,635,40,,22,
1776412162.569237000,0.004178000,66,98.82.156.168,192.168.0.35,6,244,52,0,0x0010,0.402481000,214,0.118215000,0.118215000,443,57648,,,,501,,,,
1776412162.569237000,0.000000000,117,98.82.156.168,192.168.0.35,6,244,103,51,0x0018,0.402481000,214,,0.000000000,443,57648,,,,501,1\,40,,20\,22,
1776412162.571383000,0.001691000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.404627000,214,0.002146000,0.002146000,57648,443,,,,635,,,,
1776412162.576328000,0.004945000,318,192.168.0.35,98.82.156.168,6,64,304,252,0x0018,0.409572000,214,,0.004945000,57648,443,,,,635,247,,23,
1776412162.576353000,0.000025000,627,192.168.0.35,98.82.156.168,6,64,613,561,0x0018,0.409597000,214,,0.000025000,57648,443,,,,635,556,,23,
1776412162.694537000,0.073059000,66,98.82.156.168,192.168.0.35,6,244,52,0,0x0010,0.527781000,214,0.118184000,0.118184000,443,57648,,,,501,,,,
1776412162.736323000,0.041786000,1438,98.82.156.168,192.168.0.35,6,244,1424,1372,0x0018,0.569567000,214,,0.041786000,443,57648,,,,501,1367,,23,
1776412162.736323000,0.000000000,97,98.82.156.168,192.168.0.35,6,244,83,31,0x0018,0.569567000,214,,0.000000000,443,57648,,,,501,26,,21,
1776412162.738516000,0.002193000,66,98.82.156.168,192.168.0.35,6,244,52,0,0x0011,0.571760000,214,,0.002193000,443,57648,,,,501,,,,
1776412162.772667000,0.002376000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0010,0.605911000,214,0.034151000,0.034151000,57648,443,,,,680,,,,
1776412162.772667000,0.000000000,66,192.168.0.35,98.82.156.168,6,64,52,0,0x0011,0.605911000,214,,0.000000000,57648,443,,,,680,,,,
1776412162.893096000,0.014948000,66,98.82.156.168,192.168.0.35,6,244,52,0,0x0010,0.726340000,214,0.120429000,0.120429000,443,57648,,,,501,,,,
1776412171.012272000,0.062724000,99,192.168.0.35,13.50.43.159,6,64,85,33,0x0018,180.003295000,56,,89.957401000,36769,443,,,,728,28,,23,
1776412171.058809000,0.046537000,66,13.50.43.159,192.168.0.35,6,118,52,0,0x0010,180.049832000,56,0.046537000,0.046537000,443,36769,,,,474,,,,
1776412174.385083000,0.008426000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,210.001679000,28,,29.834431000,443,53506,,,,3079,64,,23,
1776412174.387176000,0.002093000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,210.003772000,28,0.002093000,0.002093000,53506,443,,,,2608,64,,23,
1776412174.425358000,0.031053000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,210.041954000,28,0.038182000,0.038182000,443,53506,,,,3079,,,,
1776412184.865712000,0.023021000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412185.174207000,0.152512000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412185.471342000,0.000321000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412185.524000000,0.028213000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,221.251134000,27,,55.238161000,32807,443,,,,5283,26,,23,
1776412185.551637000,0.012863000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,221.278771000,27,0.027637000,0.027637000,443,32807,,,,3284,26,,23,
1776412185.552629000,0.000992000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,221.279763000,27,0.000992000,0.000992000,32807,443,,,,5283,,,,
1776412185.765649000,0.040113000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412186.067619000,0.021300000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412186.365729000,0.180045000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412186.664943000,0.019541000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412186.963696000,0.014298000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412202.964387000,0.011724000,105,3.165.150.173,192.168.0.35,6,246,91,39,0x0018,240.122450000,25,,239.999696000,443,52554,,,,134,34,,,
1776412202.965709000,0.001322000,66,3.165.150.173,192.168.0.35,6,246,52,0,0x0011,240.123772000,25,,0.001322000,443,52554,,,,134,,,,
1776412203.033701000,0.001353000,78,192.168.0.35,3.165.150.173,6,64,64,0,0x0010,240.191764000,25,0.067992000,0.001353000,52554,443,,,,507,,,,
1776412204.384192000,0.073377000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,240.000788000,28,,29.958834000,443,53506,,,,3079,64,,23,
1776412204.466392000,0.082200000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,240.082988000,28,0.082200000,0.082200000,53506,443,,,,2608,64,,23,
1776412204.501260000,0.034868000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,240.117856000,28,0.034868000,0.034868000,443,53506,,,,3079,,,,
1776412234.384831000,0.097284000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,270.001427000,28,,29.883571000,443,53506,,,,3079,64,,23,
1776412234.467754000,0.015876000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,270.084350000,28,0.082923000,0.082923000,53506,443,,,,2608,64,,23,
1776412234.504868000,0.024462000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,270.121464000,28,0.037114000,0.037114000,443,53506,,,,3079,,,,
1776412240.559069000,0.099962000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,276.286203000,27,,55.006440000,32807,443,,,,5283,26,,23,
1776412240.587889000,0.007072000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,276.315023000,27,0.028820000,0.028820000,443,32807,,,,3284,26,,23,
1776412240.589261000,0.001372000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,276.316395000,27,0.001372000,0.001372000,32807,443,,,,5283,,,,
1776412247.366274000,0.020984000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412247.671763000,0.089678000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412247.963311000,0.133867000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412248.277318000,0.000000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412248.559227000,0.046621000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412248.865899000,0.026207000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412249.157267000,0.046441000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412249.451304000,0.018318000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412256.461074000,0.003593000,123,192.168.0.200,3.248.160.245,6,255,109,69,0x0018,304.448563000,13,,199.840049000,52706,443,,,,2437,64,,23,
1776412256.485362000,0.024288000,123,3.248.160.245,192.168.0.200,6,116,109,69,0x0018,304.472851000,13,0.024288000,0.024288000,443,52706,,,,65535,64,,23,
1776412256.685843000,0.018727000,60,192.168.0.200,3.248.160.245,6,255,40,0,0x0010,304.673332000,13,0.200481000,0.200481000,52706,443,,,,2368,,,,
1776412261.016165000,0.008953000,99,192.168.0.35,13.50.43.159,6,64,85,33,0x0018,270.007188000,56,,89.957356000,36769,443,,,,728,28,,23,
1776412261.061281000,0.027066000,66,13.50.43.159,192.168.0.35,6,118,52,0,0x0010,270.052304000,56,0.045116000,0.045116000,443,36769,,,,474,,,,
1776412264.385979000,0.132920000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,300.002575000,28,,29.881111000,443,53506,,,,3079,64,,23,
1776412264.471493000,0.002731000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,300.088089000,28,0.085514000,0.085514000,53506,443,,,,2608,64,,23,
1776412264.504727000,0.011583000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,300.121323000,28,0.033234000,0.033234000,443,53506,,,,3079,,,,
1776412267.080929000,0.026260000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,200.035987000,124,,199.873271000,52433,443,,,,1925,26,,23,
1776412267.109266000,0.028337000,85,52.50.169.45,192.168.0.59,6,116,71,31,0x0018,200.064324000,124,0.028337000,0.028337000,443,52433,,,,65535,26,,23,
1776412267.209419000,0.079231000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,200.164477000,124,0.100153000,0.100153000,52433,443,,,,1894,,,,
1776412278.518052000,0.047162000,85,192.168.0.47,52.50.169.45,6,255,71,31,0x0018,200.029879000,135,,199.770293000,52433,443,,,,2427,26,,23,
1776412278.542940000,0.024888000,85,52.50.169.45,192.168.0.47,6,116,71,31,0x0018,200.054767000,135,0.024888000,0.024888000,443,52433,,,,63984,26,,23,
1776412278.726297000,0.035939000,60,192.168.0.47,52.50.169.45,6,255,40,0,0x0010,200.238124000,135,0.183357000,0.183357000,52433,443,,,,2396,,,,
1776412280.983713000,0.082083000,85,192.168.0.52,52.210.212.218,6,255,71,31,0x0018,200.029780000,138,,199.792744000,52433,443,,,,2230,26,,23,
1776412281.007107000,0.023394000,85,52.210.212.218,192.168.0.52,6,116,71,31,0x0018,200.053174000,138,0.023394000,0.023394000,443,52433,,,,63984,26,,23,
1776412281.198090000,0.000001000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,200.244157000,138,0.190983000,0.190983000,52433,443,,,,2199,,,,
1776412294.384609000,0.115491000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,330.001205000,28,,29.879882000,443,53506,,,,3079,64,,23,
1776412294.474649000,0.004957000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,330.091245000,28,0.090040000,0.090040000,53506,443,,,,2608,64,,23,
1776412294.511128000,0.014773000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,330.127724000,28,0.036479000,0.036479000,443,53506,,,,3079,,,,
1776412295.849076000,0.008662000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,331.576210000,27,,55.259815000,32807,443,,,,5283,26,,23,
1776412295.879274000,0.000558000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,331.606408000,27,0.030198000,0.030198000,443,32807,,,,3284,26,,23,
1776412295.880336000,0.001062000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,331.607470000,27,0.001062000,0.001062000,32807,443,,,,5283,,,,
1776412305.435067000,0.069572000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776412305.435912000,0.000845000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776412305.445999000,0.010087000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776412305.446814000,0.000815000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776412305.448188000,0.001374000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776412305.448914000,0.000726000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776412305.450159000,0.001245000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776412305.450789000,0.000630000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776412305.452225000,0.001436000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776412305.452666000,0.000441000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776412305.458252000,0.005586000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.481721000,0.013746000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776412305.483019000,0.001298000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.503175000,0.020156000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776412305.506403000,0.003228000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.524678000,0.006319000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776412305.530434000,0.005756000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.547356000,0.007640000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776412305.549080000,0.001724000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.565960000,0.006021000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776412305.575633000,0.009269000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.592466000,0.016833000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776412305.598870000,0.000998000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.617344000,0.018474000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776412305.623212000,0.005868000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.634822000,0.011610000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776412305.636623000,0.001801000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.653726000,0.017103000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776412305.671436000,0.017710000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776412305.689057000,0.017621000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776412305.698652000,0.009595000,93,192.168.0.35,194.168.4.123,17,64,79,,,,,,,,,64709,53,web.diagnostic.networking.aws.dev,,,,,59
1776412305.727591000,0.028939000,201,194.168.4.123,192.168.0.35,17,57,187,,,,,,,,,53,64709,web.diagnostic.networking.aws.dev,,,,,167
1776412305.733553000,0.005962000,119,192.168.0.35,194.168.4.123,17,64,105,,,,,,,,,52047,53,cloudfront.web.us-east-1.prod.diagnostic.networking.aws.dev,,,,,85
1776412305.757172000,0.023619000,183,194.168.4.123,192.168.0.35,17,57,169,,,,,,,,,53,52047,cloudfront.web.us-east-1.prod.diagnostic.networking.aws.dev,,,,,149
1776412305.759751000,0.002579000,74,192.168.0.35,18.245.218.110,6,64,60,0,0x0002,0.000000000,351,,0.000000000,53138,80,,,,29200,,,,
1776412305.781774000,0.022023000,74,18.245.218.110,192.168.0.35,6,248,60,0,0x0012,0.022023000,351,0.022023000,0.022023000,80,53138,,,,65535,,,,
1776412305.783125000,0.001351000,66,192.168.0.35,18.245.218.110,6,64,52,0,0x0010,0.023374000,351,0.001351000,0.001351000,53138,80,,,,457,,,,
1776412305.783718000,0.000593000,367,192.168.0.35,18.245.218.110,6,64,353,301,0x0018,0.023967000,351,,0.000593000,53138,80,,,,457,,,,
1776412305.783976000,0.000258000,480,192.168.0.35,18.245.218.110,6,64,466,414,0x0018,0.024225000,351,,0.000258000,53138,80,,,,457,,,,
1776412305.800728000,0.002327000,66,18.245.218.110,192.168.0.35,6,248,52,0,0x0010,0.040977000,351,0.017010000,0.016752000,80,53138,,,,131,,,,
1776412305.800728000,0.000000000,66,18.245.218.110,192.168.0.35,6,248,52,0,0x0010,0.040977000,351,0.016752000,0.000000000,80,53138,,,,133,,,,
1776412305.878572000,0.048224000,530,18.245.218.110,192.168.0.35,6,248,516,464,0x0018,0.118821000,351,,0.077844000,80,53138,,,,133,,,,
1776412305.881192000,0.002620000,66,18.245.218.110,192.168.0.35,6,248,52,0,0x0011,0.121441000,351,,0.002620000,80,53138,,,,133,,,,
1776412305.881192000,0.000000000,66,192.168.0.35,18.245.218.110,6,64,52,0,0x0010,0.121441000,351,0.002620000,0.000000000,53138,80,,,,473,,,,
1776412305.908612000,0.027420000,66,192.168.0.35,18.245.218.110,6,64,52,0,0x0011,0.148861000,351,0.027420000,0.027420000,53138,80,,,,473,,,,
1776412305.926225000,0.017613000,66,18.245.218.110,192.168.0.35,6,248,52,0,0x0010,0.166474000,351,0.017613000,0.017613000,80,53138,,,,133,,,,
1776412310.341378000,0.110653000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412310.639809000,0.002684000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412310.929822000,0.006688000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412311.224829000,0.048483000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412311.528809000,0.040905000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412311.850125000,0.005413000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412312.140825000,0.056210000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412312.438816000,0.022620000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776412324.385384000,0.091051000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,360.001980000,28,,29.874256000,443,53506,,,,3079,64,,23,
1776412324.388094000,0.002710000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,360.004690000,28,0.002710000,0.002710000,53506,443,,,,2608,64,,23,
1776412324.424719000,0.036625000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,360.041315000,28,0.036625000,0.036625000,443,53506,,,,3079,,,,
1776412340.272236000,0.010398000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.888832000,28,,15.847517000,53506,443,,,,2608,,,,
1776412340.272555000,0.000319000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.889151000,28,,0.000319000,53506,443,,,,2608,,,,
1776412340.272746000,0.000191000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.889342000,28,,0.000191000,53506,443,,,,2608,,,,
1776412340.272938000,0.000192000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.889534000,28,,0.000192000,53506,443,,,,2608,,,,
1776412340.273129000,0.000191000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.889725000,28,,0.000191000,53506,443,,,,2608,,,,
1776412340.273571000,0.000442000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.890167000,28,,0.000442000,53506,443,,,,2608,,,,
1776412340.273763000,0.000192000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.890359000,28,,0.000192000,53506,443,,,,2608,,,,
1776412340.273973000,0.000210000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.890569000,28,,0.000210000,53506,443,,,,2608,,,,
1776412340.274147000,0.000174000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.890743000,28,,0.000174000,53506,443,,,,2608,,,,
1776412340.274340000,0.000193000,1514,192.168.0.35,51.92.222.233,6,64,1500,1448,0x0010,375.890936000,28,,0.000193000,53506,443,,,,2608,,,,
1776412340.364984000,0.031377000,2962,192.168.0.35,51.92.222.233,6,64,2948,2896,0x0010,375.981580000,28,,0.049349000,53506,443,,,,2608,16432\,832,,23\,23,
1776412340.365011000,0.000027000,5858,192.168.0.35,51.92.222.233,6,64,5844,5792,0x0010,375.981607000,28,,0.000027000,53506,443,,,,2608,128\,128,,23\,23,
1776412340.365012000,0.000001000,1850,192.168.0.35,51.92.222.233,6,64,1836,1784,0x0018,375.981608000,28,,0.000001000,53506,443,,,,2608,6256\,48\,1040\,48,,23\,23\,23\,23,
1776412340.367814000,0.001982000,279,192.168.0.35,51.92.222.233,6,64,265,213,0x0018,375.984410000,28,,0.002802000,53506,443,,,,2608,208,,23,
1776412340.448379000,0.031177000,78,51.92.222.233,192.168.0.35,6,246,64,0,0x0010,376.064975000,28,0.176143000,0.031177000,443,53506,,,,3068,,,,
1776412340.455560000,0.007181000,78,51.92.222.233,192.168.0.35,6,246,64,0,0x0010,376.072156000,28,0.182814000,0.007181000,443,53506,,,,3046,,,,
1776412340.455834000,0.000274000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,376.072430000,28,0.088020000,0.000274000,443,53506,,,,2935,,,,
1776412340.456609000,0.000775000,439,192.168.0.35,51.92.222.233,6,64,425,373,0x0018,376.073205000,28,,0.000775000,53506,443,,,,2608,368,,23,
1776412340.457137000,0.000528000,135,51.92.222.233,192.168.0.35,6,246,121,69,0x0018,376.073733000,28,,0.000528000,443,53506,,,,3079,64,,23,
1776412340.458124000,0.000987000,199,192.168.0.35,51.92.222.233,6,64,185,133,0x0018,376.074720000,28,,0.000987000,53506,443,,,,2608,128,,23,
1776412340.496193000,0.038069000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,376.112789000,28,0.038069000,0.038069000,443,53506,,,,3079,,,,
1776412340.497772000,0.001579000,231,51.92.222.233,192.168.0.35,6,246,217,165,0x0018,376.114368000,28,,0.001579000,443,53506,,,,3079,160,,23,
1776412340.497772000,0.000000000,119,51.92.222.233,192.168.0.35,6,246,105,53,0x0018,376.114368000,28,,0.000000000,443,53506,,,,3079,48,,23,
1776412340.502274000,0.004502000,66,192.168.0.35,51.92.222.233,6,64,52,0,0x0010,376.118870000,28,0.004502000,0.004502000,53506,443,,,,2605,,,,
1776412340.502274000,0.000000000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,376.118870000,28,,0.000000000,53506,443,,,,2608,64,,23,
1776412340.502274000,0.000000000,359,192.168.0.35,51.92.222.233,6,64,345,293,0x0018,376.118870000,28,0.004502000,0.000000000,53506,443,,,,2608,288,,23,
1776412340.506598000,0.004324000,231,51.92.222.233,192.168.0.35,6,246,217,165,0x0018,376.123194000,28,,0.004324000,443,53506,,,,3079,160,,23,
1776412340.506599000,0.000001000,119,51.92.222.233,192.168.0.35,6,246,105,53,0x0018,376.123195000,28,,0.000001000,443,53506,,,,3079,48,,23,
1776412340.514822000,0.008223000,66,192.168.0.35,51.92.222.233,6,64,52,0,0x0010,376.131418000,28,0.008223000,0.008223000,53506,443,,,,2608,,,,
1776412340.533658000,0.018836000,199,192.168.0.35,51.92.222.233,6,64,185,133,0x0018,376.150254000,28,,0.018836000,53506,443,,,,2608,128,,23,
1776412340.535049000,0.001391000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,376.151645000,28,0.032775000,0.001391000,443,53506,,,,3079,,,,
1776412340.554752000,0.019703000,199,192.168.0.35,51.92.222.233,6,64,185,133,0x0018,376.171348000,28,,0.019703000,53506,443,,,,2608,128,,23,
1776412340.588809000,0.004648000,66,51.92.222.233,192.168.0.35,6,246,52,0,0x0010,376.205405000,28,0.034057000,0.034057000,443,53506,,,,3079,,,,
1776412340.597967000,0.004028000,199,192.168.0.35,51.92.222.233,6,64,185,133,0x0018,376.214563000,28,,0.009158000,53506,443,,,,2608,128,,23,
1776412340.597967000,0.000000000,199,192.168.0.35,51.92.222.233,6,64,185,133,0x0018,376.214563000,28,,0.000000000,53506,443,,,,2608,128,,23,
