windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount,label
20,1773241339.456046,1773241344.456046,142,281.7535211267606,383.6818678237656,5,6,7,7,138,4,idle
21,1773241344.456046,1773241349.456046,262,302.1145038167939,355.59982547912944,6,7,9,9,258,4,bulbon
22,1773241349.456046,1773241354.456046,368,310.4673913043478,367.99986527325325,6,6,8,8,368,0,idle
23,1773241354.456046,1773241359.456046,283,302.70318021201416,366.56976669537073,5,5,7,7,283,0,idle
24,1773241359.456046,1773241364.456046,328,324.4634146341463,366.7384454109399,5,5,8,6,328,0,idle
25,1773241364.456046,1773241369.456046,454,319.19603524229075,369.4454335524625,5,5,7,8,454,0,idle
26,1773241369.456046,1773241374.456046,327,310.16207951070334,369.47296409299327,5,5,7,7,327,0,idle
27,1773241374.456046,1773241379.456046,741,325.5802968960864,367.1665364696992,6,6,8,8,741,0,idle
28,1773241379.456046,1773241384.456046,424,326.41509433962267,374.567750702306,5,5,8,8,424,0,idle
29,1773241384.456046,1773241389.456046,302,303.55960264900665,352.7062080445948,6,6,8,8,302,0,idle
30,1773241389.456046,1773241394.456046,233,306.42918454935625,375.3869789592829,6,6,8,8,233,0,idle
31,1773241394.456046,1773241399.456046,236,291.81779661016947,351.9562180536291,5,6,9,8,236,0,idle
32,1773241399.456046,1773241404.456046,326,318.0,375.29308341819785,5,5,7,7,326,0,idle
33,1773241404.456046,1773241409.456046,764,318.4528795811518,362.45467435467424,7,8,12,12,756,8,bulbchange
34,1773241409.456046,1773241414.456046,741,331.8502024291498,362.53847581916506,5,5,7,7,741,0,bulbchange
35,1773241414.456046,1773241419.456046,404,312.6460396039604,366.336488475072,6,6,9,9,404,0,bulboff
36,1773241419.456046,1773241424.456046,369,313.6585365853659,367.7445835604787,5,5,7,7,369,0,idle
37,1773241424.456046,1773241429.456046,449,316.2405345211581,364.8718525725351,6,6,9,9,449,0,bulbon
38,1773241429.456046,1773241434.456046,406,317.8423645320197,368.3435457318296,5,5,7,7,406,0,idle
39,1773241434.456046,1773241439.456046,706,328.6218130311615,368.9033432078107,5,5,8,8,706,0,idle
40,1773241439.456046,1773241444.456046,504,318.8075396825397,357.8549700439935,5,5,9,8,504,0,idle
41,1773241444.456046,1773241449.456046,469,318.42430703624734,367.6838297215078,5,5,7,7,469,0,idle
42,1773241449.456046,1773241454.456046,374,316.6951871657754,366.8653070117682,5,5,7,7,374,0,idle
43,1773241454.456046,1773241459.456046,359,312.82451253481895,368.3965025412266,5,5,8,8,359,0,idle
44,1773241459.456046,1773241464.456046,381,314.3333333333333,358.9031267430877,6,6,9,8,381,0,idle
45,1773241464.456046,1773241469.456046,557,319.35906642728906,364.842106843146,5,6,7,7,549,8,idle
46,1773241469.456046,1773241474.456046,350,302.56857142857143,360.552170673431,5,5,8,8,350,0,idle
47,1773241474.456046,1773241479.456046,219,297.05479452054794,355.44340665204595,7,7,10,9,219,0,bulbchange
48,1773241479.456046,1773241484.456046,309,306.7411003236246,370.073024068144,5,5,7,7,309,0,idle
49,1773241484.456046,1773241489.456046,274,297.1970802919708,364.5631303840258,6,6,9,9,274,0,idle
50,1773241489.456046,1773241494.456046,345,319.5536231884058,375.71572496033997,5,5,8,8,345,0,idle
51,1773241494.456046,1773241499.456046,690,323.88695652173914,359.39806389948825,5,5,7,7,690,0,idle
52,1773241499.456046,1773241504.456046,445,311.7730337078652,364.6741791364436,5,5,7,7,445,0,idle
53,1773241504.456046,1773241509.456046,393,313.99236641221376,367.5917314957298,5,5,8,8,393,0,idle
54,1773241509.456046,1773241514.456046,369,318.87533875338755,371.5577163661889,5,5,7,7,369,0,idle
55,1773241514.456046,1773241519.456046,413,314.8547215496368,357.24204246028563,7,7,10,10,413,0,bulboff
56,1773241519.456046,1773241524.456046,443,317.3182844243792,366.30912606894475,5,5,7,7,443,0,idle
57,1773241524.456046,1773241529.456046,729,326.83264746227707,366.25244548369795,6,7,8,8,725,4,idle
58,1773241529.456046,1773241534.456046,408,307.6666666666667,363.87941365544106,6,7,9,9,404,4,bulbon
59,1773241534.456046,1773241539.456046,2466,930.5227088402271,803.2144117031693,12,12,12,12,2456,10,idle
60,1773241539.456046,1773241544.456046,1449,824.1421670117322,846.5655292085754,6,6,8,8,1449,0,idle
61,1773241544.456046,1773241549.456046,1396,851.2277936962751,865.7336539273315,7,7,10,10,1396,0,idle
62,1773241549.456046,1773241554.456046,1377,906.6978939724038,874.8667881670402,12,12,11,11,1369,8,bulbchange
63,1773241554.456046,1773241559.456046,1171,629.2092228864219,840.7817626635856,10,10,9,9,1163,8,idle
64,1773241559.456046,1773241564.456046,444,312.4234234234234,360.9968903538348,6,6,8,8,444,0,idle
65,1773241564.456046,1773241569.456046,485,370.7505154639175,610.2071738900506,6,6,9,9,485,0,idle
66,1773241569.456046,1773241574.456046,2186,1001.843549862763,870.7548272073083,9,9,10,10,2184,2,idle
67,1773241574.456046,1773241579.456046,1321,844.6805450416351,852.985260978744,7,7,10,10,1321,0,idle
68,1773241579.456046,1773241584.456046,924,669.9751082251082,742.2690479703057,10,10,10,10,916,8,idle
69,1773241584.456046,1773241589.456046,669,321.9745889387145,364.0264116725975,5,5,7,7,669,0,idle
70,1773241589.456046,1773241594.456046,508,321.51377952755905,369.2434744169405,6,7,8,8,500,8,idle
71,1773241594.456046,1773241599.456046,436,316.89220183486236,357.30643641315385,5,6,9,8,436,0,idle
72,1773241599.456046,1773241604.456046,336,308.3333333333333,366.4945711013553,5,5,7,7,336,0,idle
73,1773241604.456046,1773241609.456046,436,314.158256880734,364.3563371404781,5,6,7,7,435,1,idle
74,1773241609.456046,1773241614.456046,437,309.862700228833,364.6974923440658,5,6,8,8,435,2,bulboff
75,1773241614.456046,1773241619.456046,602,318.5830564784053,364.34918694650474,6,6,9,9,602,0,bulboff
76,1773241619.456046,1773241624.456046,319,315.82758620689657,371.8203711726915,5,6,7,7,318,1,idle
77,1773241624.456046,1773241629.456046,392,303.42857142857144,348.1834040623563,7,7,10,10,392,0,bulbon
78,1773241629.456046,1773241634.456046,389,314.8149100257069,367.7097713723217,5,5,7,7,389,0,idle
79,1773241634.456046,1773241639.456046,405,310.4246913580247,365.46428816435855,5,5,7,7,405,0,idle
80,1773241639.456046,1773241644.456046,295,311.60677966101696,372.9437246054521,5,5,8,8,295,0,idle
81,1773241644.456046,1773241649.456046,555,320.05585585585584,358.38441955719975,5,5,7,7,555,0,idle
82,1773241649.456046,1773241654.456046,426,310.9413145539906,364.6587043600661,5,6,7,7,418,8,idle
83,1773241654.456046,1773241659.456046,397,306.0251889168766,364.3652282613375,5,5,8,8,397,0,idle
84,1773241659.456046,1773241664.456046,368,314.36141304347825,369.620274002734,5,5,7,7,368,0,idle
85,1773241664.456046,1773241669.456046,255,312.98039215686276,364.6006601012982,5,5,6,7,255,0,idle
86,1773241669.456046,1773241674.456046,306,302.7483660130719,366.709746409985,5,5,8,8,306,0,idle
87,1773241674.456046,1773241679.456046,508,321.62401574803147,366.6099916402029,5,5,7,7,508,0,idle
88,1773241679.456046,1773241684.456046,309,320.49838187702267,365.43064458781595,6,6,8,7,309,0,idle
89,1773241684.456046,1773241689.456046,403,316.3374689826303,369.94689717162294,5,5,8,8,403,0,idle
90,1773241689.456046,1773241694.456046,463,311.6846652267819,362.6389626500001,6,6,9,9,463,0,bulboff
91,1773241694.456046,1773241699.456046,256,305.15625,372.5591609816789,5,5,7,7,256,0,idle
92,1773241699.456046,1773241704.456046,276,297.79347826086956,350.4757350089155,6,6,9,9,276,0,bulbon
93,1773241704.456046,1773241709.456046,552,315.7481884057971,362.5288072869033,6,6,9,9,552,0,bulbchange
94,1773241709.456046,1773241714.456046,499,313.51503006012024,363.79142662091505,5,6,7,7,496,3,bulbchange
95,1773241714.456046,1773241719.456046,210,291.04285714285714,370.76076330839334,5,6,8,8,205,5,idle
96,1773241719.456046,1773241724.456046,244,295.5204918032787,351.8688430451465,5,5,8,8,244,0,idle
97,1773241724.456046,1773241729.456046,319,311.26645768025077,369.0858260838919,5,5,7,7,319,0,idle
98,1773241729.456046,1773241734.456046,395,313.14683544303796,367.8734108425544,5,5,8,8,395,0,idle
99,1773241734.456046,1773241739.456046,713,321.63955119214586,363.8748132608808,6,6,9,9,713,0,idle
100,1773241739.456046,1773241744.456046,409,319.8875305623472,372.11473307909233,5,5,7,7,409,0,idle
101,1773241744.456046,1773241749.456046,453,327.0088300220751,373.55550690093895,6,6,10,10,453,0,idle
102,1773241749.456046,1773241754.456046,444,312.26801801801804,355.7225791067475,5,5,8,8,444,0,idle
103,1773241754.456046,1773241759.456046,445,314.8134831460674,364.53259446914757,5,5,7,7,445,0,idle
104,1773241759.456046,1773241764.456046,353,306.2889518413598,366.49682393092445,5,5,8,8,353,0,idle
105,1773241764.456046,1773241769.456046,682,325.5879765395894,366.3388239760296,5,5,8,8,682,0,bulbchange
106,1773241769.456046,1773241774.456046,521,313.52783109404993,362.398399147554,6,6,9,9,521,0,bulbchange
107,1773241774.456046,1773241779.456046,469,312.8358208955224,364.04676004662707,6,7,8,8,461,8,idle
108,1773241779.456046,1773241784.456046,359,323.18384401114207,375.59976568691434,5,5,7,7,359,0,idle
109,1773241784.456046,1773241789.456046,352,298.8181818181818,345.78728192466014,6,6,9,9,352,0,bulboff
110,1773241789.456046,1773241794.456046,408,309.9583333333333,365.2227696602396,6,6,8,8,408,0,idle
111,1773241794.456046,1773241799.456046,632,313.26107594936707,358.9678413578436,6,6,9,9,632,0,bulbon
112,1773241799.456046,1773241804.456046,525,318.5733333333333,364.9477177516144,5,5,7,7,525,0,idle
113,1773241804.456046,1773241809.456046,424,311.5542452830189,363.03670874558753,5,5,7,7,424,0,idle
114,1773241809.456046,1773241814.456046,446,338.5493273542601,429.53007092752813,10,10,9,9,438,8,idle
115,1773241814.456046,1773241819.456046,341,321.31378299120234,377.34654623638636,5,5,7,7,341,0,idle
116,1773241819.456046,1773241824.456046,396,302.969696969697,351.06741260522267,6,6,7,7,390,0,idle
117,1773241824.456046,1773241829.456046,691,316.01736613603475,361.4712484639634,7,6,8,8,675,0,idle
118,1773241829.456046,1773241834.456046,539,323.4860853432282,367.6503527391472,5,5,7,7,539,0,idle
119,1773241834.456046,1773241839.456046,329,305.81762917933133,362.09404964156136,6,7,9,9,326,3,bulbchange
120,1773241839.456046,1773241844.456046,276,308.1159420289855,373.6302805027503,5,6,8,8,271,5,idle
121,1773241844.456046,1773241849.456046,285,307.2140350877193,356.2962346763943,6,6,8,8,285,0,idle
122,1773241849.456046,1773241854.456046,491,319.5071283095723,365.9596685848268,5,5,8,8,491,0,idle
123,1773241854.456046,1773241859.456046,659,323.8421851289833,365.07105022605026,5,5,7,7,659,0,idle
124,1773241859.456046,1773241864.456046,323,319.8482972136223,374.5209095596693,6,6,9,9,323,0,bulboff
125,1773241864.456046,1773241869.456046,379,308.5197889182058,354.4068022564884,5,5,7,7,379,0,bulbon
126,1773241869.456046,1773241874.456046,319,303.94984326018806,367.87626610305415,6,6,9,9,319,0,bulbon
127,1773241874.456046,1773241879.456046,384,311.4765625,365.95807871413683,5,5,7,7,384,0,idle
128,1773241879.456046,1773241884.456046,402,314.80099502487565,367.93125943555043,5,5,7,7,402,0,idle
129,1773241884.456046,1773241889.456046,668,324.2934131736527,365.7771101222469,5,5,9,9,668,0,idle
130,1773241889.456046,1773241894.456046,443,318.12866817155754,358.3845847080577,5,5,7,7,443,0,idle
131,1773241894.456046,1773241899.456046,460,317.99782608695654,366.4264721228368,5,5,7,7,460,0,idle
132,1773241899.456046,1773241904.456046,452,300.2146017699115,359.5817297400026,7,8,11,11,444,8,bulbchange
133,1773241904.456046,1773241909.456046,402,312.4776119402985,367.10565827215197,5,5,7,7,402,0,idle
134,1773241909.456046,1773241914.456046,433,314.1062355658199,364.9278122208884,5,5,7,7,433,0,idle
135,1773241914.456046,1773241919.456046,725,323.1310344827586,365.54253660267415,5,5,9,9,725,0,idle
136,1773241919.456046,1773241924.456046,533,326.4784240150094,369.8601773040813,5,5,7,7,533,0,idle
137,1773241924.456046,1773241929.456046,292,309.0924657534247,355.0749908859565,5,5,8,7,292,0,idle
138,1773241929.456046,1773241934.456046,327,290.9663608562691,359.0553156880325,6,6,12,12,327,0,bulboff
139,1773241934.456046,1773241939.456046,526,319.8802281368821,367.483383373926,5,5,7,7,526,0,bulboff
140,1773241939.456046,1773241944.456046,412,322.1067961165049,369.3403579388016,5,5,7,7,412,0,idle
141,1773241944.456046,1773241949.456046,702,321.1054131054131,364.8126680066517,7,7,12,12,702,0,bulbon
142,1773241949.456046,1773241954.456046,459,325.9063180827887,371.73216919580204,5,5,8,8,459,0,idle
143,1773241954.456046,1773241959.456046,450,315.18888888888887,356.2789157395428,6,6,8,8,450,0,idle
144,1773241959.456046,1773241964.456046,379,299.3377308707124,359.5478523407972,5,6,10,10,373,6,idle
145,1773241964.456046,1773241969.456046,373,306.1769436997319,364.6660510958165,5,6,7,7,371,2,idle
146,1773241969.456046,1773241974.456046,361,302.0304709141274,363.44675089428296,5,5,7,7,361,0,idle
147,1773241974.456046,1773241979.456046,746,326.9638069705094,367.6252834393696,6,6,10,10,746,0,idle
148,1773241979.456046,1773241984.456046,524,317.87213740458014,363.33569967211554,6,6,10,10,524,0,bulbchange
149,1773241984.456046,1773241989.456046,377,313.56498673740055,355.4732186766578,5,5,7,7,377,0,idle
150,1773241989.456046,1773241994.456046,435,313.2712643678161,366.77225191041805,5,5,8,8,435,0,idle
151,1773241994.456046,1773241999.456046,368,309.01902173913044,366.45926005896473,6,6,9,9,368,0,idle
152,1773241999.456046,1773242004.456046,426,328.19718309859155,375.31746385480045,5,5,7,7,426,0,idle
153,1773242004.456046,1773242009.456046,1531,713.2534291312868,747.3414307818545,8,8,9,9,1529,2,idle
154,1773242009.456046,1773242014.456046,1853,851.8796546141392,842.5177223055994,7,7,10,10,1853,0,bulboff
155,1773242014.456046,1773242019.456046,1814,778.2574421168688,790.6480486829254,7,7,10,10,1814,0,bulboff
156,1773242019.456046,1773242024.456046,1621,758.539173349784,851.5374348434783,12,12,12,12,1613,8,bulbon
157,1773242024.456046,1773242029.456046,928,671.6239224137931,761.0479643518829,6,7,9,9,920,8,idle
158,1773242029.456046,1773242034.456046,382,313.74607329842934,368.3142358053467,6,6,8,9,382,0,idle
159,1773242034.456046,1773242039.456046,862,306.5580046403712,354.94308094145043,12,14,10,10,813,46,idle
160,1773242039.456046,1773242044.456046,1230,187.43008130081301,267.2383818152043,7,9,9,9,538,692,idle
161,1773242044.456046,1773242049.456046,1950,121.6723076923077,170.94303913688998,5,8,8,7,325,1625,idle
162,1773242049.456046,1773242054.456046,1995,130.1654135338346,189.85750795464241,6,8,9,9,418,1577,idle
163,1773242054.456046,1773242059.456046,1899,125.67825171142707,181.55778095408465,6,7,9,9,361,1538,bulbchange
164,1773242059.456046,1773242064.456046,1947,130.28299948638931,187.72342367466356,5,6,8,8,385,1562,bulbchange
165,1773242064.456046,1773242069.456046,2225,154.9191011235955,228.13325912732446,6,7,9,9,669,1556,idle
166,1773242069.456046,1773242074.456046,2050,137.3029268292683,201.25999016692504,5,6,7,7,472,1578,idle
167,1773242074.456046,1773242079.456046,1558,146.6418485237484,219.76413196964194,5,6,8,9,407,1151,idle
168,1773242079.456046,1773242084.456046,408,309.76960784313724,353.9387304629337,5,5,8,8,408,0,idle
169,1773242084.456046,1773242089.456046,468,314.72008547008545,364.3271241423839,5,6,7,7,461,7,idle
170,1773242089.456046,1773242094.456046,354,308.2853107344633,364.1404648491495,5,6,8,8,353,1,idle
171,1773242094.456046,1773242099.456046,705,320.3858156028369,362.1644784591776,6,6,9,9,705,0,bulboff
172,1773242099.456046,1773242104.456046,403,323.151364764268,374.15153023738736,5,5,7,7,403,0,idle
173,1773242104.456046,1773242109.456046,372,309.7123655913978,352.08347233416794,6,6,9,9,372,0,bulbon
174,1773242109.456046,1773242114.456046,466,317.8776824034335,365.7722777901279,5,5,7,7,466,0,idle
175,1773242114.456046,1773242119.456046,446,319.9372197309417,368.5153275124096,5,5,7,7,446,0,idle
176,1773242119.456046,1773242124.456046,398,305.29899497487435,362.59279510486635,6,6,9,9,398,0,idle
177,1773242124.456046,1773242129.456046,677,324.67208271787297,366.2698491145021,5,5,7,7,677,0,idle
178,1773242129.456046,1773242134.456046,517,328.4777562862669,372.2321288399114,5,5,7,7,517,0,idle
179,1773242134.456046,1773242139.456046,484,313.4194214876033,356.3945282215321,5,5,8,8,484,0,bulbchange
180,1773242139.456046,1773242144.456046,501,315.94011976047904,364.72841458705346,6,6,9,9,501,0,bulbchange
181,1773242144.456046,1773242149.456046,444,310.15765765765764,361.3253099391564,6,6,8,8,444,0,idle
182,1773242149.456046,1773242154.456046,333,299.7117117117117,365.3578470466556,5,6,8,8,325,8,idle
183,1773242154.456046,1773242159.456046,764,329.89267015706804,368.2934168429385,5,5,8,8,764,0,idle
184,1773242159.456046,1773242164.456046,590,325.8101694915254,367.47772587403665,5,5,8,8,590,0,idle
185,1773242164.456046,1773242169.456046,391,313.9462915601023,353.82774264743773,5,5,8,8,391,0,idle
186,1773242169.456046,1773242174.456046,304,299.5592105263158,365.941955280285,5,5,8,8,304,0,idle
187,1773242174.456046,1773242179.456046,322,315.332298136646,372.4486685830432,6,6,9,9,322,0,idle
188,1773242179.456046,1773242184.456046,251,302.44621513944224,359.5777413795486,5,6,8,7,251,0,idle
189,1773242184.456046,1773242189.456046,638,319.87460815047024,363.0747032487546,6,6,9,9,638,0,bulboff
190,1773242189.456046,1773242194.456046,771,326.8923476005188,365.807156038393,5,5,7,7,771,0,idle
191,1773242194.456046,1773242199.456046,439,313.2027334851936,362.8272258136065,6,6,8,8,439,0,idle
192,1773242199.456046,1773242204.456046,405,316.7827160493827,368.52421390619514,6,6,9,9,405,0,bulbon
193,1773242204.456046,1773242209.456046,384,317.0677083333333,357.92643408699684,5,5,8,7,384,0,bulbon
194,1773242209.456046,1773242214.456046,427,312.3114754098361,365.17770956459196,5,6,7,7,419,8,idle
195,1773242214.456046,1773242219.456046,693,322.75468975468976,364.53251061683943,5,5,8,8,693,0,idle
196,1773242219.456046,1773242224.456046,511,319.0,367.50888477988775,5,5,7,7,511,0,idle
197,1773242224.456046,1773242229.456046,468,319.8931623931624,366.4279295215453,5,5,7,7,468,0,bulbchange
198,1773242229.456046,1773242234.456046,450,312.58,364.5180288586959,6,6,10,11,450,0,bulbchange
199,1773242234.456046,1773242239.456046,2315,965.5909287257019,828.9395678162565,9,9,10,10,2313,2,idle
200,1773242239.456046,1773242244.456046,1329,855.0571858540255,769.8350480754871,6,6,8,8,1329,0,idle
201,1773242244.456046,1773242249.456046,1312,574.2842987804878,766.7889085826464,10,10,11,11,1304,8,idle
202,1773242249.456046,1773242254.456046,843,326.44958481613287,365.1542845875944,5,5,7,7,843,0,idle
203,1773242254.456046,1773242259.456046,502,322.62549800796813,369.17043430929664,5,5,7,7,502,0,idle
204,1773242259.456046,1773242264.456046,453,316.4878587196468,359.114949376293,5,5,9,9,453,0,idle
205,1773242264.456046,1773242269.456046,508,321.3877952755906,368.0935173076089,5,5,7,7,508,0,idle
206,1773242269.456046,1773242274.456046,354,308.17514124293785,366.17730167794974,5,6,7,7,350,4,idle
207,1773242274.456046,1773242279.456046,647,321.38794435857807,364.490627283688,5,6,8,8,643,4,idle
208,1773242279.456046,1773242284.456046,513,311.58479532163744,360.63226422873106,6,6,9,9,513,0,bulboff
209,1773242284.456046,1773242289.456046,395,327.32911392405066,376.50138435912794,5,5,7,7,395,0,idle
210,1773242289.456046,1773242294.456046,520,316.33846153846156,358.1775601660326,6,6,9,9,520,0,bulbon
211,1773242294.456046,1773242299.456046,395,309.17721518987344,361.9256717412039,6,6,9,9,395,0,bulbon
212,1773242299.456046,1773242304.456046,450,316.6533333333333,365.9587643352239,5,5,7,7,450,0,idle
213,1773242304.456046,1773242309.456046,747,325.77242302543505,364.6008528781251,5,5,7,7,747,0,idle
214,1773242309.456046,1773242314.456046,452,320.42699115044246,368.10162179828507,5,5,8,8,452,0,idle
215,1773242314.456046,1773242319.456046,470,321.8191489361702,369.702247587626,5,5,8,8,470,0,idle
216,1773242319.456046,1773242324.456046,411,315.9732360097324,356.25581623184047,5,5,7,7,411,0,idle
217,1773242324.456046,1773242329.456046,444,321.0405405405405,370.8042789008433,5,5,8,8,444,0,idle
218,1773242329.456046,1773242334.456046,472,317.989406779661,365.2950322813243,5,5,7,7,472,0,idle
219,1773242334.456046,1773242339.456046,725,320.6,363.30939739021954,5,6,7,7,717,8,idle
220,1773242339.456046,1773242344.456046,513,326.2280701754386,369.9062336735166,5,5,8,8,513,0,idle
221,1773242344.456046,1773242349.456046,437,313.96796338672766,357.3112177230808,7,7,9,9,437,0,idle
222,1773242349.456046,1773242354.456046,397,308.32241813602013,364.1382616010222,5,5,7,7,397,0,idle
223,1773242354.456046,1773242359.456046,440,313.5568181818182,366.1739649654993,5,5,8,8,440,0,idle
224,1773242359.456046,1773242364.456046,400,311.71,367.14141409661505,6,6,9,9,400,0,bulbchange
225,1773242364.456046,1773242369.456046,749,324.4686248331108,364.47678878415735,5,5,8,8,749,0,idle
226,1773242369.456046,1773242374.456046,537,326.98324022346367,369.0314897000358,6,6,10,10,537,0,bulbon
227,1773242374.456046,1773242379.456046,521,313.4184261036468,355.25724369573004,6,6,8,8,521,0,idle
228,1773242379.456046,1773242384.456046,465,318.53548387096777,366.17421442730927,5,5,7,7,465,0,idle
229,1773242384.456046,1773242389.456046,394,311.3730964467005,366.61119921016655,5,5,8,8,394,0,idle
230,1773242389.456046,1773242394.456046,420,314.1,367.45018917867816,5,5,7,7,420,0,idle
231,1773242394.456046,1773242399.456046,761,326.0972404730618,366.3479666070385,6,7,8,8,758,3,idle
232,1773242399.456046,1773242404.456046,475,315.0210526315789,366.9569634956685,6,7,10,10,470,5,idle
233,1773242404.456046,1773242409.456046,452,317.30973451327435,357.35431074544937,5,5,7,7,452,0,idle
234,1773242409.456046,1773242414.456046,437,312.94050343249427,365.8045376355956,5,5,7,7,437,0,idle
235,1773242414.456046,1773242419.456046,417,311.32374100719426,364.8180173801755,5,5,8,8,417,0,idle
236,1773242419.456046,1773242424.456046,436,314.1834862385321,365.86292050470496,6,6,7,7,431,0,idle
237,1773242424.456046,1773242429.456046,673,321.5898959881129,365.29921039066414,7,6,7,7,656,0,idle
238,1773242429.456046,1773242434.456046,548,323.13138686131384,368.30266977492613,5,5,9,9,548,0,idle
239,1773242434.456046,1773242439.456046,479,312.70146137787054,354.38787554990097,5,5,7,7,479,0,idle
240,1773242439.456046,1773242444.456046,471,316.4649681528662,365.989789335465,6,6,7,7,469,2,idle
241,1773242444.456046,1773242449.456046,393,309.89058524173026,364.8191133244674,6,6,9,9,393,0,bulboff
242,1773242449.456046,1773242454.456046,413,310.4406779661017,363.5028204528943,6,6,9,9,413,0,bulbchange
243,1773242454.456046,1773242459.456046,736,318.1861413043478,361.4931045317486,7,7,10,10,736,0,bulbon
244,1773242459.456046,1773242464.456046,549,328.10018214936247,372.231104852449,5,6,7,7,541,8,idle
245,1773242464.456046,1773242469.456046,429,315.46620046620046,359.66138267361725,5,5,9,8,429,0,idle
246,1773242469.456046,1773242474.456046,458,313.0764192139738,366.0452983570399,5,5,8,8,458,0,idle
247,1773242474.456046,1773242479.456046,369,311.22222222222223,365.69795454904136,5,5,7,7,369,0,idle
248,1773242479.456046,1773242484.456046,519,317.7071290944123,365.2280016806299,5,5,8,8,519,0,idle
249,1773242484.456046,1773242489.456046,667,324.14992503748124,364.8920425467764,5,5,8,9,667,0,idle
250,1773242489.456046,1773242494.456046,552,324.0833333333333,369.27142218507703,5,5,8,8,552,0,idle
251,1773242494.456046,1773242499.456046,469,316.30703624733474,357.14033305287774,5,5,8,8,469,0,idle
252,1773242499.456046,1773242504.456046,450,312.2911111111111,366.5920062275542,5,5,8,8,450,0,idle
253,1773242504.456046,1773242509.456046,409,314.10513447432766,365.9160961338641,5,5,7,7,409,0,idle
254,1773242509.456046,1773242514.456046,408,311.05882352941177,367.1160083780843,6,6,9,9,408,0,idle
255,1773242514.456046,1773242519.456046,735,324.18911564625853,365.08384821865667,5,5,8,8,735,0,idle
256,1773242519.456046,1773242524.456046,447,321.38031319910516,370.90793748165765,5,6,7,7,440,7,idle
257,1773242524.456046,1773242529.456046,487,316.76386036960986,357.64275645213354,5,6,7,7,486,1,idle
258,1773242529.456046,1773242534.456046,468,317.96153846153845,366.22868584761477,5,5,7,7,468,0,idle
259,1773242534.456046,1773242539.456046,510,322.3137254901961,367.6560006062344,5,5,7,7,510,0,bulbchange
260,1773242539.456046,1773242544.456046,521,311.64875239923225,359.95267509901976,6,6,9,9,521,0,bulbchange
261,1773242544.456046,1773242549.456046,736,324.60869565217394,364.7997480761078,6,6,8,8,736,0,idle
262,1773242549.456046,1773242554.456046,508,317.8267716535433,363.79092321066025,6,6,9,9,508,0,bulbon
263,1773242554.456046,1773242559.456046,403,314.1166253101737,364.51266969023504,5,5,7,7,403,0,idle
264,1773242559.456046,1773242564.456046,334,324.2365269461078,380.7470936099266,5,5,7,8,334,0,idle
265,1773242564.456046,1773242569.456046,356,304.32022471910113,352.98245375688447,6,6,9,9,356,0,idle
266,1773242569.456046,1773242574.456046,375,313.75733333333335,369.3660739299293,5,5,7,7,375,0,idle
267,1773242574.456046,1773242579.456046,650,321.9215384615385,364.34053179698543,6,6,8,8,650,0,idle
268,1773242579.456046,1773242584.456046,545,323.96880733944954,367.48103309830003,5,5,8,8,545,0,idle
269,1773242584.456046,1773242589.456046,461,312.6616052060738,364.87588482521403,5,6,7,7,453,8,idle
270,1773242589.456046,1773242594.456046,493,319.6774847870183,366.7962364935825,5,5,7,7,493,0,idle
271,1773242594.456046,1773242599.456046,438,320.9703196347032,372.20860583367516,6,6,9,9,438,0,idle
272,1773242599.456046,1773242604.456046,404,313.269801980198,357.1674461572633,5,5,7,7,404,0,idle
273,1773242604.456046,1773242609.456046,745,326.5704697986577,365.90872765794677,5,5,7,7,745,0,idle
274,1773242609.456046,1773242614.456046,608,319.3453947368421,362.34328309736156,5,5,8,8,608,0,idle
275,1773242614.456046,1773242619.456046,452,308.5420353982301,363.5016391821189,6,6,9,9,452,0,bulboff
276,1773242619.456046,1773242624.456046,405,307.1456790123457,362.3355496046075,6,6,8,8,405,0,idle
277,1773242624.456046,1773242629.456046,368,318.17119565217394,368.7687452942882,5,6,8,7,368,0,bulbon
278,1773242629.456046,1773242634.456046,368,311.1603260869565,370.09206285524317,6,6,10,10,368,0,bulbon
279,1773242634.456046,1773242639.456046,687,323.53275109170306,358.7846081743593,5,5,7,7,687,0,idle
280,1773242639.456046,1773242644.456046,561,322.4919786096257,365.90440353298294,5,5,7,7,561,0,idle
281,1773242644.456046,1773242649.456046,422,308.4739336492891,366.03546942492625,5,6,8,8,414,8,idle
282,1773242649.456046,1773242654.456046,472,318.71610169491527,366.8309628753398,5,5,7,7,472,0,idle
283,1773242654.456046,1773242659.456046,450,316.3466666666667,366.0829859550843,5,5,7,7,450,0,idle
284,1773242659.456046,1773242664.456046,448,319.49776785714283,367.7333741271085,5,5,8,8,448,0,idle
285,1773242664.456046,1773242669.456046,718,321.7841225626741,365.384399596665,5,5,8,8,718,0,idle
286,1773242669.456046,1773242674.456046,773,323.7503234152652,363.46188590158056,5,5,8,8,773,0,bulbchange
287,1773242674.456046,1773242679.456046,792,322.8093434343434,363.196592937195,7,7,11,11,792,0,bulbchange
288,1773242679.456046,1773242684.456046,494,318.7975708502024,357.7330975480299,5,5,7,7,494,0,idle
289,1773242684.456046,1773242689.456046,473,319.3572938689218,366.35217559358483,5,5,7,7,473,0,idle
